date,close,open,high,low,change_pct
2014-11-17,2041.3,2038.3,2043.1,2034.5,0.07
2014-11-18,2051.8,2041.5,2056.1,2041.5,0.51
2014-11-19,2048.7,2051.2,2052.1,2040.4,-0.15
2014-11-20,2052.8,2045.9,2053.8,2040.5,0.2
2014-11-21,2063.5,2057.5,2071.5,2056.8,0.52
2014-11-24,2069.4,2065.1,2070.2,2065.1,0.29
2014-11-25,2067.0,2070.2,2074.2,2064.8,-0.12
2014-11-26,2072.8,2067.4,2073.3,2066.6,0.28
2014-11-28,2067.6,2074.8,2075.8,2065.1,-0.25
2014-12-01,2053.4,2065.8,2065.8,2049.6,-0.69
2014-12-02,2066.6,2053.8,2068.8,2053.8,0.64
2014-12-03,2074.3,2067.4,2076.3,2066.7,0.37
2014-12-04,2071.9,2073.6,2077.3,2062.3,-0.12
2014-12-05,2075.4,2072.8,2079.5,2070.8,0.17
2014-12-08,2060.3,2074.8,2075.8,2054.3,-0.73
2014-12-09,2059.8,2056.6,2060.6,2034.2,-0.02
2014-12-10,2026.1,2058.9,2058.9,2024.3,-1.64
2014-12-11,2035.3,2027.9,2055.5,2027.9,0.45
2014-12-12,2002.3,2030.4,2032.2,2002.3,-1.62
2014-12-15,1989.6,2005.0,2018.7,1982.3,-0.63
2014-12-16,1972.7,1986.7,2016.9,1972.6,-0.85
2014-12-17,2012.9,1973.8,2016.8,1973.8,2.04
2014-12-18,2061.2,2019.0,2061.2,2019.0,2.4
2014-12-19,2070.7,2061.0,2077.8,2061.0,0.46
2014-12-22,2078.5,2069.3,2078.8,2069.3,0.38
2014-12-23,2082.2,2081.5,2086.7,2079.8,0.18
2014-12-24,2081.9,2083.2,2087.6,2081.9,-0.01
2014-12-26,2088.8,2084.3,2092.7,2084.3,0.33
2014-12-29,2090.6,2087.6,2093.6,2085.8,0.09
2014-12-30,2080.3,2088.5,2088.5,2079.5,-0.49
2014-12-31,2058.9,2082.1,2085.6,2057.9,-1.03
2015-01-02,2058.2,2058.9,2072.4,2046.0,-0.03
2015-01-05,2020.6,2054.4,2054.4,2017.3,-1.83
2015-01-06,2002.6,2022.2,2030.2,1992.4,-0.89
2015-01-07,2025.9,2005.5,2029.6,2005.5,1.16
2015-01-08,2062.1,2030.6,2064.1,2030.6,1.79
2015-01-09,2044.8,2063.4,2064.4,2038.3,-0.84
2015-01-12,2028.3,2046.1,2049.3,2022.6,-0.81
2015-01-13,2023.0,2031.6,2056.9,2008.2,-0.26
2015-01-14,2011.3,2018.4,2018.4,1988.4,-0.58
2015-01-15,1992.7,2013.8,2021.3,1991.5,-0.92
2015-01-16,2019.4,1992.2,2020.5,1988.1,1.34
2015-01-20,2022.5,2020.8,2028.9,2004.5,0.15
2015-01-21,2032.1,2020.2,2038.3,2012.0,0.47
2015-01-22,2063.2,2034.3,2064.6,2026.4,1.53
2015-01-23,2051.8,2063.0,2063.0,2050.5,-0.55
2015-01-26,2057.1,2050.4,2057.6,2041.0,0.26
2015-01-27,2029.5,2047.9,2047.9,2019.9,-1.34
2015-01-28,2002.2,2032.3,2042.5,2001.5,-1.35
2015-01-29,2021.2,2002.5,2024.6,1989.2,0.95
2015-01-30,1995.0,2019.3,2023.3,1993.4,-1.3
2015-02-02,2020.8,1996.7,2021.7,1980.9,1.29
2015-02-03,2050.0,2022.7,2050.3,2022.7,1.44
2015-02-04,2041.5,2048.9,2054.7,2036.7,-0.41
2015-02-05,2062.5,2043.5,2063.6,2043.5,1.03
2015-02-06,2055.5,2062.3,2072.4,2050.0,-0.34
2015-02-09,2046.7,2053.5,2056.2,2041.9,-0.43
2015-02-10,2068.6,2049.4,2070.9,2048.6,1.07
2015-02-11,2068.5,2068.6,2073.5,2058.0,0.0
2015-02-12,2088.5,2070.0,2088.5,2070.0,0.97
2015-02-13,2097.0,2088.8,2097.0,2086.7,0.41
2015-02-17,2100.3,2096.5,2101.3,2089.8,0.16
2015-02-18,2099.7,2099.2,2100.2,2092.2,-0.03
2015-02-19,2097.4,2099.2,2102.1,2090.8,-0.11
2015-02-20,2110.3,2097.7,2110.6,2085.4,0.62
2015-02-23,2109.7,2109.8,2110.1,2103.0,-0.03
2015-02-24,2115.5,2109.1,2117.9,2105.9,0.27
2015-02-25,2113.9,2115.3,2119.6,2109.9,-0.08
2015-02-26,2110.7,2113.9,2113.9,2103.8,-0.15
2015-02-27,2104.5,2110.9,2112.7,2103.8,-0.29
2015-03-02,2117.4,2105.2,2117.5,2104.5,0.61
2015-03-03,2107.8,2115.8,2115.8,2098.3,-0.45
2015-03-04,2098.5,2107.7,2107.7,2087.6,-0.44
2015-03-05,2101.0,2098.5,2104.2,2095.2,0.12
2015-03-06,2071.3,2100.9,2100.9,2067.3,-1.41
2015-03-09,2079.4,2072.2,2083.5,2072.2,0.39
2015-03-10,2044.2,2076.1,2076.1,2044.2,-1.69
2015-03-11,2040.2,2044.7,2050.1,2039.7,-0.2
2015-03-12,2065.9,2041.1,2066.4,2041.1,1.26
2015-03-13,2053.4,2064.6,2064.6,2041.2,-0.61
2015-03-16,2081.2,2055.3,2081.4,2055.3,1.35
2015-03-17,2074.3,2080.6,2080.6,2065.1,-0.33
2015-03-18,2099.5,2072.8,2106.8,2061.2,1.21
2015-03-19,2089.3,2098.7,2098.7,2085.6,-0.49
2015-03-20,2108.1,2090.3,2113.9,2090.3,0.9
2015-03-23,2104.4,2108.0,2114.9,2104.4,-0.18
2015-03-24,2091.5,2103.9,2107.6,2091.5,-0.61
2015-03-25,2061.1,2093.1,2097.4,2061.1,-1.45
2015-03-26,2056.2,2059.9,2067.2,2045.5,-0.24
2015-03-27,2061.0,2055.8,2062.8,2053.0,0.23
2015-03-30,2086.2,2064.1,2089.0,2064.1,1.22
2015-03-31,2067.9,2084.1,2084.1,2067.0,-0.88
2015-04-01,2059.7,2067.6,2067.6,2048.4,-0.4
2015-04-02,2067.0,2060.0,2072.2,2057.3,0.35
2015-04-06,2080.6,2064.9,2087.0,2056.5,0.66
2015-04-07,2076.3,2080.8,2089.8,2076.1,-0.21
2015-04-08,2081.9,2076.9,2086.7,2073.3,0.27
2015-04-09,2091.2,2081.3,2093.3,2074.3,0.45
2015-04-10,2102.1,2091.5,2102.6,2091.5,0.52
2015-04-13,2092.4,2102.0,2107.7,2092.3,-0.46
2015-04-14,2095.8,2092.3,2098.6,2083.2,0.16
2015-04-15,2106.6,2097.8,2111.9,2097.8,0.52
2015-04-16,2105.0,2106.0,2111.3,2100.0,-0.08
2015-04-17,2081.2,2102.6,2102.6,2072.4,-1.13
2015-04-20,2100.4,2084.1,2103.9,2084.1,0.92
2015-04-21,2097.3,2102.8,2109.6,2094.4,-0.15
2015-04-22,2108.0,2098.3,2110.0,2091.1,0.51
2015-04-23,2112.9,2107.2,2120.5,2103.2,0.23
2015-04-24,2117.7,2112.8,2120.9,2112.8,0.23
2015-04-27,2108.9,2119.3,2125.9,2107.0,-0.42
2015-04-28,2114.8,2108.3,2116.1,2094.9,0.28
2015-04-29,2106.8,2112.5,2113.7,2097.4,-0.38
2015-04-30,2085.5,2105.5,2105.5,2077.6,-1.01
2015-05-01,2108.3,2087.4,2108.4,2087.4,1.09
2015-05-04,2114.5,2110.2,2120.9,2110.2,0.29
2015-05-05,2089.5,2112.6,2115.2,2088.5,-1.18
2015-05-06,2080.2,2091.3,2098.4,2067.9,-0.45
2015-05-07,2088.0,2080.0,2092.9,2075.0,0.37
2015-05-08,2116.1,2092.1,2117.7,2092.1,1.35
2015-05-11,2105.3,2115.6,2117.7,2104.6,-0.51
2015-05-12,2099.1,2102.9,2105.1,2085.6,-0.29
2015-05-13,2098.5,2099.6,2110.2,2096.0,-0.03
2015-05-14,2121.1,2100.4,2121.4,2100.4,1.08
2015-05-15,2122.7,2122.1,2123.9,2116.8,0.08
2015-05-18,2129.2,2121.3,2131.8,2120.0,0.31
2015-05-19,2127.8,2129.4,2133.0,2124.5,-0.07
2015-05-20,2125.8,2127.8,2134.7,2122.6,-0.09
2015-05-21,2130.8,2125.6,2134.3,2122.9,0.24
2015-05-22,2126.1,2130.4,2132.2,2126.1,-0.22
2015-05-26,2104.2,2125.3,2125.3,2099.2,-1.03
2015-05-27,2123.5,2105.1,2126.2,2105.1,0.92
2015-05-28,2120.8,2122.3,2122.3,2112.9,-0.13
2015-05-29,2107.4,2120.7,2120.7,2104.9,-0.63
2015-06-01,2111.7,2108.6,2119.2,2102.5,0.2
2015-06-02,2109.6,2110.4,2117.6,2099.1,-0.1
2015-06-03,2114.1,2110.6,2121.9,2109.6,0.21
2015-06-04,2095.8,2112.3,2112.9,2093.2,-0.87
2015-06-05,2092.8,2095.1,2101.0,2085.7,-0.14
2015-06-08,2079.3,2092.3,2093.0,2079.1,-0.65
2015-06-09,2080.2,2079.1,2085.6,2072.1,0.04
2015-06-10,2105.2,2081.1,2108.5,2081.1,1.2
2015-06-11,2108.9,2106.2,2115.0,2106.2,0.18
2015-06-12,2094.1,2107.4,2107.4,2091.3,-0.7
2015-06-15,2084.4,2091.3,2091.3,2072.5,-0.46
2015-06-16,2096.3,2084.3,2097.4,2082.1,0.57
2015-06-17,2100.4,2097.4,2106.8,2088.9,0.2
2015-06-18,2121.2,2101.6,2126.7,2101.6,0.99
2015-06-19,2110.0,2121.1,2121.6,2109.4,-0.53
2015-06-22,2122.8,2112.5,2129.9,2112.5,0.61
2015-06-23,2124.2,2123.2,2128.0,2119.9,0.07
2015-06-24,2108.6,2123.7,2125.1,2108.6,-0.73
2015-06-25,2102.3,2110.0,2116.0,2101.8,-0.3
2015-06-26,2101.5,2102.6,2108.9,2095.4,-0.04
2015-06-29,2057.6,2098.6,2098.6,2056.6,-2.09
2015-06-30,2063.1,2061.2,2074.3,2056.3,0.27
2015-07-01,2077.4,2067.0,2082.8,2067.0,0.69
2015-07-02,2076.8,2078.0,2085.1,2071.0,-0.03
2015-07-06,2068.8,2073.9,2078.6,2058.4,-0.39
2015-07-07,2081.3,2069.5,2083.7,2044.0,0.6
2015-07-08,2046.7,2077.7,2077.7,2044.7,-1.66
2015-07-09,2051.3,2049.7,2074.3,2049.7,0.22
2015-07-10,2076.6,2052.7,2081.3,2052.7,1.23
2015-07-13,2099.6,2080.0,2100.7,2080.0,1.11
2015-07-14,2108.9,2099.7,2112.0,2098.2,0.44
2015-07-15,2107.4,2109.0,2114.1,2102.5,-0.07
2015-07-16,2124.3,2110.6,2124.4,2110.6,0.8
2015-07-17,2126.6,2126.8,2128.9,2119.9,0.11
2015-07-20,2128.3,2126.8,2132.8,2123.7,0.08
2015-07-21,2119.2,2127.6,2128.5,2115.4,-0.43
2015-07-22,2114.2,2118.2,2118.5,2110.0,-0.24
2015-07-23,2102.2,2114.2,2116.9,2098.6,-0.57
2015-07-24,2079.7,2102.2,2106.0,2077.1,-1.07
2015-07-27,2067.6,2078.2,2078.2,2063.5,-0.58
2015-07-28,2093.2,2070.8,2095.6,2069.1,1.24
2015-07-29,2108.6,2094.7,2110.6,2094.1,0.74
2015-07-30,2108.6,2106.8,2110.5,2095.0,0.0
2015-07-31,2103.8,2111.6,2114.2,2102.1,-0.23
2015-08-03,2098.0,2104.5,2105.7,2087.3,-0.28
2015-08-04,2093.3,2097.7,2102.5,2088.6,-0.22
2015-08-05,2099.8,2095.3,2112.7,2095.3,0.31
2015-08-06,2083.6,2100.8,2103.3,2075.5,-0.77
2015-08-07,2077.6,2082.6,2082.6,2067.9,-0.29
2015-08-10,2104.2,2081.0,2105.3,2081.0,1.28
2015-08-11,2084.1,2102.7,2102.7,2076.5,-0.96
2015-08-12,2086.1,2081.1,2089.1,2052.1,0.1
2015-08-13,2083.4,2086.2,2092.9,2078.3,-0.13
2015-08-14,2091.5,2083.2,2092.4,2080.6,0.39
2015-08-17,2102.4,2089.7,2102.9,2079.3,0.52
2015-08-18,2096.9,2102.0,2103.5,2094.1,-0.26
2015-08-19,2079.6,2095.7,2096.2,2070.5,-0.83
2015-08-20,2035.7,2076.6,2076.6,2035.7,-2.11
2015-08-21,1970.9,2034.1,2034.1,1970.9,-3.18
2015-08-24,1893.2,1965.2,1965.2,1867.0,-3.94
2015-08-25,1867.6,1898.1,1948.0,1867.1,-1.35
2015-08-26,1940.5,1872.8,1943.1,1872.8,3.9
2015-08-27,1987.7,1942.8,1989.6,1942.8,2.43
2015-08-28,1988.9,1986.1,1993.5,1975.2,0.06
2015-08-31,1972.2,1986.7,1986.7,1966.0,-0.84
2015-09-01,1913.8,1970.1,1970.1,1903.1,-2.96
2015-09-02,1948.9,1916.5,1948.9,1916.5,1.83
2015-09-03,1951.1,1950.8,1975.0,1944.7,0.11
2015-09-04,1921.2,1947.8,1947.8,1911.2,-1.53
2015-09-08,1969.4,1927.3,1970.4,1927.3,2.51
2015-09-09,1942.0,1971.5,1988.6,1937.9,-1.39
2015-09-10,1952.3,1941.6,1965.3,1937.2,0.53
2015-09-11,1961.0,1951.5,1961.0,1939.2,0.45
2015-09-14,1953.0,1963.1,1963.1,1948.3,-0.41
2015-09-15,1978.1,1955.1,1983.2,1954.3,1.29
2015-09-16,1995.3,1978.0,1997.3,1977.9,0.87
2015-09-17,1990.2,1995.3,2020.9,1986.7,-0.26
2015-09-18,1958.0,1989.7,1989.7,1953.5,-1.62
2015-09-21,1967.0,1960.8,1979.6,1955.8,0.46
2015-09-22,1942.7,1961.4,1961.4,1929.2,-1.24
2015-09-23,1938.8,1943.2,1949.5,1932.6,-0.2
2015-09-24,1932.2,1934.8,1937.2,1908.9,-0.34
2015-09-25,1931.3,1935.9,1952.9,1921.5,-0.05
2015-09-28,1881.8,1929.2,1929.2,1879.2,-2.56
2015-09-29,1884.1,1881.9,1899.5,1871.9,0.12
2015-09-30,1920.0,1887.1,1920.5,1887.1,1.91
2015-10-01,1923.8,1919.7,1927.2,1900.7,0.2
2015-10-02,1951.4,1921.8,1951.4,1893.7,1.43
2015-10-05,1987.0,1954.3,1989.2,1954.3,1.82
2015-10-06,1979.9,1986.6,1991.6,1972.0,-0.36
2015-10-07,1995.8,1982.3,1999.3,1976.4,0.8
2015-10-08,2013.4,1994.0,2016.5,1987.5,0.88
2015-10-09,2014.9,2013.7,2020.1,2007.6,0.07
2015-10-12,2017.5,2015.7,2018.7,2010.5,0.13
2015-10-13,2003.7,2015.0,2022.3,2001.8,-0.68
2015-10-14,1994.2,2003.7,2009.6,1990.7,-0.47
2015-10-15,2023.9,1996.5,2024.2,1996.5,1.49
2015-10-16,2033.1,2024.4,2033.5,2020.5,0.45
2015-10-19,2033.7,2031.7,2034.5,2022.3,0.03
2015-10-20,2030.8,2033.1,2039.1,2026.6,-0.14
2015-10-21,2018.9,2033.5,2038.0,2017.2,-0.59
2015-10-22,2052.5,2021.9,2055.2,2021.9,1.66
2015-10-23,2075.2,2058.2,2079.7,2058.2,1.11
2015-10-26,2071.2,2075.1,2075.1,2066.5,-0.19
2015-10-27,2065.9,2068.8,2070.4,2058.8,-0.26
2015-10-28,2090.3,2066.5,2090.3,2063.1,1.18
2015-10-29,2089.4,2088.3,2092.5,2082.6,-0.04
2015-10-30,2079.4,2090.0,2094.3,2079.3,-0.48
2015-11-02,2104.1,2080.8,2106.2,2080.8,1.19
2015-11-03,2109.8,2102.6,2116.5,2097.5,0.27
2015-11-04,2102.3,2110.6,2114.6,2097.0,-0.36
2015-11-05,2099.9,2101.7,2108.8,2090.4,-0.11
2015-11-06,2099.2,2098.6,2101.9,2083.7,-0.03
2015-11-09,2078.6,2096.6,2096.6,2068.2,-0.98
2015-11-10,2081.7,2077.2,2083.7,2069.9,0.15
2015-11-11,2075.0,2083.4,2086.9,2074.8,-0.32
2015-11-12,2046.0,2072.3,2072.3,2045.7,-1.4
2015-11-13,2023.0,2044.6,2044.6,2022.0,-1.12
2015-11-16,2053.2,2022.1,2053.2,2019.4,1.49
2015-11-17,2050.4,2053.7,2066.7,2045.9,-0.14
2015-11-18,2083.6,2052.0,2085.3,2052.0,1.62
2015-11-19,2081.2,2083.7,2086.7,2078.8,-0.12
2015-11-20,2089.2,2082.8,2097.1,2082.8,0.38
2015-11-23,2086.6,2089.4,2095.6,2081.4,-0.12
2015-11-24,2089.1,2084.4,2094.1,2070.3,0.12
2015-11-25,2088.9,2089.3,2093.0,2086.3,-0.01
2015-11-27,2090.1,2088.8,2093.3,2084.1,0.06
2015-11-30,2080.4,2090.9,2093.8,2080.4,-0.46
2015-12-01,2102.6,2082.9,2103.4,2082.9,1.07
2015-12-02,2079.5,2101.7,2104.3,2077.1,-1.1
2015-12-03,2049.6,2080.7,2085.0,2042.3,-1.44
2015-12-04,2091.7,2051.2,2093.8,2051.2,2.05
2015-12-07,2077.1,2090.4,2090.4,2066.8,-0.7
2015-12-08,2063.6,2073.4,2073.8,2052.3,-0.65
2015-12-09,2047.6,2061.2,2080.3,2036.5,-0.78
2015-12-10,2052.2,2047.9,2067.7,2045.7,0.22
2015-12-11,2012.4,2047.3,2047.3,2008.8,-1.94
2015-12-14,2021.9,2013.4,2022.9,1993.3,0.47
2015-12-15,2043.4,2025.5,2053.9,2025.5,1.06
2015-12-16,2073.1,2046.5,2076.7,2042.4,1.45
2015-12-17,2041.9,2073.8,2076.4,2041.7,-1.5
2015-12-18,2005.5,2040.8,2040.8,2005.3,-1.78
2015-12-21,2021.2,2010.3,2022.9,2005.9,0.78
2015-12-22,2039.0,2023.2,2042.7,2020.5,0.88
2015-12-23,2064.3,2042.2,2064.7,2042.2,1.24
2015-12-24,2061.0,2063.5,2067.4,2058.7,-0.16
2015-12-28,2056.5,2057.8,2057.8,2044.2,-0.22
2015-12-29,2078.4,2060.5,2081.6,2060.5,1.06
2015-12-30,2063.4,2077.3,2077.3,2062.0,-0.72
2015-12-31,2043.9,2060.6,2062.5,2043.6,-0.95
2016-01-04,2012.7,2038.2,2038.2,1989.7,-1.53
2016-01-05,2016.7,2013.8,2021.9,2004.2,0.2
2016-01-06,1990.3,2011.7,2011.7,1979.0,-1.31
2016-01-07,1943.1,1985.3,1985.3,1938.8,-2.37
2016-01-08,1922.0,1946.0,1960.4,1918.5,-1.09
2016-01-11,1923.7,1926.1,1935.7,1901.1,0.09
2016-01-12,1938.7,1927.8,1947.4,1914.3,0.78
2016-01-13,1890.3,1940.3,1950.3,1886.4,-2.5
2016-01-14,1921.8,1891.7,1934.5,1878.9,1.67
2016-01-15,1880.3,1916.7,1916.7,1857.8,-2.16
2016-01-19,1881.3,1888.7,1901.4,1864.6,0.05
2016-01-20,1859.3,1876.2,1876.2,1812.3,-1.17
2016-01-21,1869.0,1861.5,1889.8,1849.0,0.52
2016-01-22,1906.9,1877.4,1908.8,1877.4,2.03
2016-01-25,1877.1,1906.3,1906.3,1876.0,-1.56
2016-01-26,1903.6,1878.8,1906.7,1878.8,1.41
2016-01-27,1883.0,1902.5,1917.0,1872.7,-1.08
2016-01-28,1893.4,1885.2,1903.0,1873.7,0.55
2016-01-29,1940.2,1894.0,1940.2,1894.0,2.47
2016-02-01,1939.4,1936.9,1947.2,1920.3,-0.04
2016-02-02,1903.0,1935.3,1935.3,1897.3,-1.88
2016-02-03,1912.5,1907.1,1918.0,1872.2,0.5
2016-02-04,1915.5,1911.7,1927.3,1900.5,0.16
2016-02-05,1880.0,1913.1,1913.1,1872.7,-1.85
2016-02-08,1853.4,1873.2,1873.2,1828.5,-1.41
2016-02-09,1852.2,1848.5,1868.2,1834.9,-0.06
2016-02-10,1851.9,1857.1,1881.6,1850.3,-0.02
2016-02-11,1829.1,1847.0,1847.0,1810.1,-1.23
2016-02-12,1864.8,1833.4,1864.8,1833.4,1.95
2016-02-16,1895.6,1871.4,1895.8,1871.4,1.65
2016-02-17,1926.8,1898.8,1930.7,1898.8,1.65
2016-02-18,1917.8,1927.6,1930.0,1915.1,-0.47
2016-02-19,1917.8,1916.7,1918.8,1902.2,0.0
2016-02-22,1945.5,1924.4,1946.7,1924.4,1.44
2016-02-23,1921.3,1942.4,1942.4,1919.4,-1.24
2016-02-24,1929.8,1917.6,1932.1,1891.0,0.44
2016-02-25,1951.7,1931.9,1951.8,1925.4,1.13
2016-02-26,1948.0,1955.0,1963.0,1945.8,-0.19
2016-02-29,1932.2,1947.1,1958.3,1931.8,-0.81
2016-03-01,1978.3,1937.1,1978.3,1937.1,2.39
2016-03-02,1986.5,1976.6,1986.5,1968.8,0.41
2016-03-03,1993.4,1985.6,1993.7,1977.4,0.35
2016-03-04,2000.0,1994.0,2009.1,1986.8,0.33
2016-03-07,2001.8,1996.1,2006.1,1989.4,0.09
2016-03-08,1979.3,1996.9,1996.9,1977.4,-1.12
2016-03-09,1989.3,1981.4,1992.7,1979.8,0.51
2016-03-10,1989.6,1991.0,2005.1,1969.2,0.02
2016-03-11,2022.2,1994.7,2022.4,1994.7,1.64
2016-03-14,2019.6,2019.3,2024.6,2012.0,-0.13
2016-03-15,2015.9,2015.3,2015.9,2005.2,-0.18
2016-03-16,2027.2,2014.2,2032.0,2010.0,0.56
2016-03-17,2040.6,2026.9,2046.2,2022.2,0.66
2016-03-18,2049.6,2041.2,2052.4,2041.2,0.44
2016-03-21,2051.6,2047.9,2053.9,2043.1,0.1
2016-03-22,2049.8,2048.6,2056.6,2040.6,-0.09
2016-03-23,2036.7,2048.6,2048.6,2034.9,-0.64
2016-03-24,2035.9,2032.5,2036.0,2022.5,-0.04
2016-03-28,2037.0,2037.9,2042.7,2032.0,0.05
2016-03-29,2055.0,2035.8,2055.9,2028.3,0.88
2016-03-30,2063.9,2058.3,2072.2,2058.3,0.43
2016-03-31,2059.7,2063.8,2067.9,2057.5,-0.2
2016-04-01,2072.8,2056.6,2075.1,2044.0,0.64
2016-04-04,2066.1,2073.2,2074.0,2062.6,-0.32
2016-04-05,2045.2,2062.5,2062.5,2042.6,-1.01
2016-04-06,2066.7,2045.6,2067.3,2043.1,1.05
2016-04-07,2041.9,2063.0,2063.0,2033.8,-1.2
2016-04-08,2047.6,2045.5,2060.6,2041.7,0.28
2016-04-11,2042.0,2050.2,2062.9,2041.9,-0.27
2016-04-12,2061.7,2043.7,2065.1,2039.7,0.96
2016-04-13,2082.4,2065.9,2083.2,2065.9,1.0
2016-04-14,2082.8,2082.9,2087.8,2078.1,0.02
2016-04-15,2080.7,2083.1,2083.2,2076.3,-0.1
2016-04-18,2094.3,2078.8,2094.7,2073.7,0.65
2016-04-19,2100.8,2096.1,2104.1,2091.7,0.31
2016-04-20,2102.4,2101.5,2111.1,2096.3,0.08
2016-04-21,2091.5,2102.1,2103.8,2088.5,-0.52
2016-04-22,2091.6,2091.5,2094.3,2081.2,0.0
2016-04-25,2087.8,2089.4,2089.4,2077.5,-0.18
2016-04-26,2091.7,2089.8,2096.9,2085.8,0.19
2016-04-27,2095.2,2092.3,2099.9,2082.3,0.17
2016-04-28,2075.8,2090.9,2099.3,2071.6,-0.93
2016-04-29,2065.3,2071.8,2073.8,2052.3,-0.51
2016-05-02,2081.4,2067.2,2083.4,2066.1,0.78
2016-05-03,2063.4,2077.2,2077.2,2054.9,-0.86
2016-05-04,2051.1,2060.3,2060.3,2045.5,-0.6
2016-05-05,2050.6,2052.9,2060.2,2045.8,-0.02
2016-05-06,2057.1,2047.8,2057.7,2039.5,0.32
2016-05-09,2058.7,2057.6,2064.2,2054.3,0.08
2016-05-10,2084.4,2062.6,2084.9,2062.6,1.25
2016-05-11,2064.5,2083.3,2083.3,2064.5,-0.95
2016-05-12,2064.1,2067.2,2074.0,2053.1,-0.02
2016-05-13,2046.6,2062.5,2066.8,2043.1,-0.85
2016-05-16,2066.7,2046.5,2071.9,2046.5,0.98
2016-05-17,2047.2,2065.0,2065.7,2040.8,-0.94
2016-05-18,2047.6,2044.4,2060.6,2034.5,0.02
2016-05-19,2040.0,2044.2,2044.2,2025.9,-0.37
2016-05-20,2052.3,2041.9,2058.3,2041.9,0.6
2016-05-23,2048.0,2052.2,2055.6,2047.3,-0.21
2016-05-24,2076.1,2052.7,2079.7,2052.7,1.37
2016-05-25,2090.5,2078.9,2094.7,2078.9,0.69
2016-05-26,2090.1,2091.4,2094.3,2087.1,-0.02
2016-05-27,2099.1,2090.1,2099.1,2090.1,0.43
2016-05-31,2097.0,2100.1,2103.5,2088.7,-0.1
2016-06-01,2099.3,2093.9,2101.0,2085.1,0.11
2016-06-02,2105.3,2097.7,2105.3,2088.6,0.29
2016-06-03,2099.1,2104.1,2104.1,2085.4,-0.29
2016-06-06,2109.4,2100.8,2113.4,2100.8,0.49
2016-06-07,2112.1,2110.2,2119.2,2110.2,0.13
2016-06-08,2119.1,2112.7,2120.6,2112.7,0.33
2016-06-09,2115.5,2115.7,2117.6,2107.7,-0.17
2016-06-10,2096.1,2109.6,2109.6,2090.0,-0.92
2016-06-13,2079.1,2091.8,2098.1,2078.5,-0.81
2016-06-14,2075.3,2076.7,2081.3,2064.1,-0.18
2016-06-15,2071.5,2077.6,2085.7,2069.8,-0.18
2016-06-16,2078.0,2066.4,2079.6,2050.4,0.31
2016-06-17,2071.2,2078.2,2078.2,2062.8,-0.33
2016-06-20,2083.2,2075.6,2100.7,2075.6,0.58
2016-06-21,2088.9,2085.2,2093.7,2083.0,0.27
2016-06-22,2085.4,2089.8,2099.7,2084.4,-0.17
2016-06-23,2113.3,2092.8,2113.3,2092.8,1.34
2016-06-24,2037.4,2103.8,2103.8,2032.6,-3.59
2016-06-27,2000.5,2031.5,2031.5,1991.7,-1.81
2016-06-28,2036.1,2006.7,2036.1,2006.7,1.78
2016-06-29,2070.8,2042.7,2073.1,2042.7,1.7
2016-06-30,2098.9,2073.2,2098.9,2070.0,1.36
2016-07-01,2102.9,2099.3,2108.7,2097.9,0.19
2016-07-05,2088.6,2095.1,2095.1,2080.9,-0.68
2016-07-06,2099.7,2084.4,2100.7,2074.0,0.53
2016-07-07,2097.9,2100.4,2109.1,2089.4,-0.09
2016-07-08,2129.9,2107.0,2131.7,2107.0,1.53
2016-07-11,2137.2,2131.7,2143.2,2131.7,0.34
2016-07-12,2152.1,2139.5,2155.4,2139.5,0.7
2016-07-13,2152.4,2153.8,2156.4,2146.2,0.01
2016-07-14,2163.8,2157.9,2169.0,2157.9,0.53
2016-07-15,2161.7,2165.1,2169.1,2155.8,-0.1
2016-07-18,2166.9,2162.0,2168.3,2159.6,0.24
2016-07-19,2163.8,2163.8,2164.6,2159.0,-0.14
2016-07-20,2173.0,2166.1,2175.6,2164.9,0.43
2016-07-21,2165.2,2172.9,2174.6,2159.8,-0.36
2016-07-22,2175.0,2166.5,2175.1,2163.2,0.45
2016-07-25,2168.5,2173.7,2173.7,2161.9,-0.3
2016-07-26,2169.2,2169.0,2173.5,2160.2,0.03
2016-07-27,2166.6,2169.8,2175.0,2159.1,-0.12
2016-07-28,2170.1,2166.1,2172.8,2159.7,0.16
2016-07-29,2173.6,2168.8,2177.1,2163.5,0.16
2016-08-01,2170.8,2173.2,2178.3,2166.2,-0.13
2016-08-02,2157.0,2169.9,2170.2,2147.6,-0.64
2016-08-03,2163.8,2156.8,2163.8,2152.6,0.32
2016-08-04,2164.2,2163.5,2168.2,2159.1,0.02
2016-08-05,2182.9,2168.8,2182.9,2168.8,0.86
2016-08-08,2180.9,2183.8,2185.4,2177.8,-0.09
2016-08-09,2181.7,2182.2,2187.7,2178.6,0.04
2016-08-10,2175.5,2182.8,2183.4,2172.0,-0.28
2016-08-11,2185.8,2178.0,2188.4,2178.0,0.47
2016-08-12,2184.1,2183.7,2186.3,2179.4,-0.08
2016-08-15,2190.2,2186.1,2193.8,2186.1,0.28
2016-08-16,2178.2,2186.2,2186.2,2178.1,-0.55
2016-08-17,2182.2,2177.8,2183.1,2168.5,0.18
2016-08-18,2187.0,2181.9,2187.0,2180.5,0.22
2016-08-19,2183.9,2184.2,2185.0,2175.1,-0.14
2016-08-22,2182.6,2181.6,2185.2,2176.0,-0.06
